participant_id,OrthoET_trial_number,OrthoET_trial_order,OrthoET_high,OrthoET_low,OrthoET_illegal,OrthoET_unpron,OrthoET_high_position,OrthoET_IA_label,OrthoET_response_time,OrthoET_response_choice,OrthoET_response_choice_accuracy_high,OrthoET_response_choice_accuracy_highlow,OrthoET_IA_fixation_count,OrthoET_IA_fixation_%,OrthoET_IA_dwell_time,OrthoET_IA_dwell_time%,OrthoET_IA_run_count,OrthoET_IA_first_run_fixation_count,OrthoET_IA_first_run_fixation%,OrthoET_IA_first_run_dwell_time,Ortho_ET_IA_inclusion,Ortho_ET_accuracy,accurate_trials,Ortho_ET_accuracy_inclusion,Ortho_ET_met_both_inclusion_count,Ortho_ET_met_both_inclusion
c171113,16,16,whan,phey,sruv,pnzh,2,Low_Ortho_IA,3090,High_Ortho,1,1,3,0.375,756,0.2821,2,1,0.125,326,1,1,18,TRUE,18,1
c171113,16,16,whan,phey,sruv,pnzh,2,Illegal_IA,3090,High_Ortho,1,1,1,0.125,264,0.0985,1,1,0.125,264,1,1,18,TRUE,18,1
c171113,16,16,whan,phey,sruv,pnzh,2,Unpron_IA,3090,High_Ortho,1,1,1,0.125,252,0.094,1,1,0.125,252,1,1,18,TRUE,18,1
c171113,17,17,bril,sqip,fnoq,bkgv,1,High_Ortho_IA,7162,High_Ortho,1,1,3,0.2143,1372,0.2422,3,1,0.0714,244,1,1,18,TRUE,18,1
c171113,17,17,bril,sqip,fnoq,bkgv,1,Low_Ortho_IA,7162,High_Ortho,1,1,3,0.2143,2002,0.3535,3,1,0.0714,228,1,1,18,TRUE,18,1
c171113,17,17,bril,sqip,fnoq,bkgv,1,Illegal_IA,7162,High_Ortho,1,1,5,0.3571,1538,0.2715,4,1,0.0714,130,1,1,18,TRUE,18,1
c171113,17,17,bril,sqip,fnoq,bkgv,1,Unpron_IA,7162,High_Ortho,1,1,1,0.0714,450,0.0794,1,1,0.0714,450,1,1,18,TRUE,18,1
c171113,18,18,clat,knoy,csih,dhhx,2,High_Ortho_IA,2288,High_Ortho,1,1,2,0.2857,1066,0.4416,2,1,0.1429,538,1,1,18,TRUE,18,1
c171113,18,18,clat,knoy,csih,dhhx,2,Low_Ortho_IA,2288,High_Ortho,1,1,2,0.2857,606,0.251,1,2,0.2857,606,1,1,18,TRUE,18,1
c171113,18,18,clat,knoy,csih,dhhx,2,Illegal_IA,2288,High_Ortho,1,1,1,0.1429,290,0.1201,1,1,0.1429,290,1,1,18,TRUE,18,1
c171113,18,18,clat,knoy,csih,dhhx,2,Unpron_IA,2288,High_Ortho,1,1,1,0.1429,202,0.0837,1,1,0.1429,202,1,1,18,TRUE,18,1
c171133,1,1,whan,phey,sruv,pnzh,2,High_Ortho_IA,6914,Low_Ortho,0,1,2,0.1667,1884,0.28,2,1,0.0833,748,1,1,18,TRUE,18,1
c171133,1,1,whan,phey,sruv,pnzh,2,Low_Ortho_IA,6914,Low_Ortho,0,1,3,0.25,2978,0.4426,3,1,0.0833,286,1,1,18,TRUE,18,1
c171133,1,1,whan,phey,sruv,pnzh,2,Illegal_IA,6914,Low_Ortho,0,1,3,0.25,894,0.1329,2,2,0.1667,300,1,1,18,TRUE,18,1
c171133,1,1,whan,phey,sruv,pnzh,2,Unpron_IA,6914,Low_Ortho,0,1,3,0.25,778,0.1156,2,2,0.1667,528,1,1,18,TRUE,18,1
c171133,2,2,dren,wrop,zhux,xwsx,4,High_Ortho_IA,5197,Low_Ortho,0,1,2,0.1667,420,0.0812,1,2,0.1667,420,1,1,18,TRUE,18,1
c171133,2,2,dren,wrop,zhux,xwsx,4,Low_Ortho_IA,5197,Low_Ortho,0,1,3,0.25,3058,0.5913,3,1,0.0833,424,1,1,18,TRUE,18,1
c171133,2,2,dren,wrop,zhux,xwsx,4,Illegal_IA,5197,Low_Ortho,0,1,3,0.25,538,0.104,2,2,0.1667,286,1,1,18,TRUE,18,1
c171133,2,2,dren,wrop,zhux,xwsx,4,Unpron_IA,5197,Low_Ortho,0,1,3,0.25,876,0.1694,2,1,0.0833,246,1,1,18,TRUE,18,1
c171133,3,3,blet,syod,vyuj,tvqf,3,High_Ortho_IA,4801,High_Ortho,1,1,2,0.2222,2474,0.5341,2,1,0.1111,508,1,1,18,TRUE,18,1
c171133,3,3,blet,syod,vyuj,tvqf,3,Low_Ortho_IA,4801,High_Ortho,1,1,2,0.2222,722,0.1559,1,2,0.2222,722,1,1,18,TRUE,18,1
c171133,3,3,blet,syod,vyuj,tvqf,3,Illegal_IA,4801,High_Ortho,1,1,3,0.3333,724,0.1563,2,1,0.1111,292,1,1,18,TRUE,18,1
c171133,3,3,blet,syod,vyuj,tvqf,3,Unpron_IA,4801,High_Ortho,1,1,1,0.1111,316,0.0682,1,1,0.1111,316,1,1,18,TRUE,18,1
c171133,4,4,clar,glip,hvej,bcsr,4,High_Ortho_IA,4861,Low_Ortho,0,1,3,0.3333,864,0.1761,2,2,0.2222,270,1,1,18,TRUE,18,1
c171133,4,4,clar,glip,hvej,bcsr,4,Low_Ortho_IA,4861,Low_Ortho,0,1,3,0.3333,2978,0.607,2,1,0.1111,578,1,1,18,TRUE,18,1
c171133,4,4,clar,glip,hvej,bcsr,4,Illegal_IA,4861,Low_Ortho,0,1,1,0.1111,468,0.0954,1,1,0.1111,468,1,1,18,TRUE,18,1
c171133,4,4,clar,glip,hvej,bcsr,4,Unpron_IA,4861,Low_Ortho,0,1,1,0.1111,288,0.0587,1,1,0.1111,288,1,1,18,TRUE,18,1
c171133,5,5,skad,plic,hkiy,mgnz,3,Low_Ortho_IA,5398,Low_Ortho,0,1,3,0.25,1336,0.2613,2,1,0.0833,410,1,1,18,TRUE,18,1
c171133,5,5,skad,plic,hkiy,mgnz,3,High_Ortho_IA,5398,Low_Ortho,0,1,4,0.3333,2372,0.464,2,3,0.25,784,1,1,18,TRUE,18,1
c171133,5,5,skad,plic,hkiy,mgnz,3,Illegal_IA,5398,Low_Ortho,0,1,2,0.1667,508,0.0994,1,2,0.1667,508,1,1,18,TRUE,18,1
c171133,5,5,skad,plic,hkiy,mgnz,3,Unpron_IA,5398,Low_Ortho,0,1,2,0.1667,616,0.1205,2,1,0.0833,368,1,1,18,TRUE,18,1
c171133,6,6,clat,knoy,csih,dhhx,2,High_Ortho_IA,5809,High_Ortho,1,1,5,0.3333,2748,0.5046,3,2,0.1333,1148,1,1,18,TRUE,18,1
c171133,6,6,clat,knoy,csih,dhhx,2,Low_Ortho_IA,5809,High_Ortho,1,1,3,0.2,706,0.1296,2,1,0.0667,252,1,1,18,TRUE,18,1
c171133,6,6,clat,knoy,csih,dhhx,2,Illegal_IA,5809,High_Ortho,1,1,2,0.1333,658,0.1208,2,1,0.0667,326,1,1,18,TRUE,18,1
c171133,6,6,clat,knoy,csih,dhhx,2,Unpron_IA,5809,High_Ortho,1,1,2,0.1333,514,0.0944,2,1,0.0667,208,1,1,18,TRUE,18,1
c171133,7,7,drel,sqow,vwux,fzgj,1,High_Ortho_IA,4975,High_Ortho,1,1,5,0.2778,1672,0.3556,4,1,0.0556,330,1,1,18,TRUE,18,1
c171133,7,7,drel,sqow,vwux,fzgj,1,Low_Ortho_IA,4975,High_Ortho,1,1,2,0.1111,798,0.1697,1,2,0.1111,798,1,1,18,TRUE,18,1
c171133,7,7,drel,sqow,vwux,fzgj,1,Illegal_IA,4975,High_Ortho,1,1,7,0.3889,1288,0.2739,4,2,0.1111,226,1,1,18,TRUE,18,1
c171133,7,7,drel,sqow,vwux,fzgj,1,Unpron_IA,4975,High_Ortho,1,1,3,0.1667,652,0.1387,2,2,0.1111,316,1,1,18,TRUE,18,1
c171133,8,8,cret,glek,bduw,vghk,4,High_Ortho_IA,4712,High_Ortho,1,1,5,0.4167,2410,0.533,2,3,0.25,1106,1,1,18,TRUE,18,1
c171133,8,8,cret,glek,bduw,vghk,4,Low_Ortho_IA,4712,High_Ortho,1,1,3,0.25,1228,0.2716,2,1,0.0833,490,1,1,18,TRUE,18,1
c171133,8,8,cret,glek,bduw,vghk,4,Illegal_IA,4712,High_Ortho,1,1,1,0.0833,272,0.0602,1,1,0.0833,272,1,1,18,TRUE,18,1
c171133,8,8,cret,glek,bduw,vghk,4,Unpron_IA,4712,High_Ortho,1,1,2,0.1667,314,0.0694,1,2,0.1667,314,1,1,18,TRUE,18,1
c171133,9,9,slan,tway,bfiw,hvfn,3,High_Ortho_IA,4485,High_Ortho,1,1,3,0.3,2224,0.496,2,1,0.1,586,1,1,18,TRUE,18,1
c171133,9,9,slan,tway,bfiw,hvfn,3,Low_Ortho_IA,4485,High_Ortho,1,1,2,0.2,566,0.1262,1,2,0.2,566,1,1,18,TRUE,18,1
c171133,9,9,slan,tway,bfiw,hvfn,3,Illegal_IA,4485,High_Ortho,1,1,3,0.3,786,0.1753,2,1,0.1,248,1,1,18,TRUE,18,1
c171133,9,9,slan,tway,bfiw,hvfn,3,Unpron_IA,4485,High_Ortho,1,1,1,0.1,586,0.1307,1,1,0.1,586,1,1,18,TRUE,18,1
c171133,10,10,pred,syew,pvuj,rxbf,3,High_Ortho_IA,6120,High_Ortho,1,1,6,0.4,3090,0.5178,4,2,0.1333,286,1,1,18,TRUE,18,1
c171133,10,10,pred,syew,pvuj,rxbf,3,Low_Ortho_IA,6120,High_Ortho,1,1,3,0.2,1502,0.2517,2,2,0.1333,640,1,1,18,TRUE,18,1
c171133,10,10,pred,syew,pvuj,rxbf,3,Illegal_IA,6120,High_Ortho,1,1,3,0.2,656,0.1099,2,1,0.0667,240,1,1,18,TRUE,18,1
c171133,10,10,pred,syew,pvuj,rxbf,3,Unpron_IA,6120,High_Ortho,1,1,2,0.1333,412,0.069,1,2,0.1333,412,1,1,18,TRUE,18,1
c171133,11,11,whon,phud,fvej,kdsj,1,High_Ortho_IA,4783,High_Ortho,1,1,3,0.3333,3202,0.6597,2,1,0.1111,540,1,1,18,TRUE,18,1
c171133,11,11,whon,phud,fvej,kdsj,1,Low_Ortho_IA,4783,High_Ortho,1,1,2,0.2222,926,0.1908,1,2,0.2222,926,1,1,18,TRUE,18,1
c171133,11,11,whon,phud,fvej,kdsj,1,Illegal_IA,4783,High_Ortho,1,1,1,0.1111,162,0.0334,1,1,0.1111,162,1,1,18,TRUE,18,1
c171133,11,11,whon,phud,fvej,kdsj,1,Unpron_IA,4783,High_Ortho,1,1,2,0.2222,302,0.0622,1,2,0.2222,302,1,1,18,TRUE,18,1
c171133,12,12,bril,sqip,fnoq,bkgv,1,High_Ortho_IA,6303,High_Ortho,1,1,3,0.3,2276,0.3651,3,1,0.1,224,1,1,18,TRUE,18,1
c171133,12,12,bril,sqip,fnoq,bkgv,1,Low_Ortho_IA,6303,High_Ortho,1,1,1,0.1,618,0.0991,1,1,0.1,618,1,1,18,TRUE,18,1
c171133,12,12,bril,sqip,fnoq,bkgv,1,Illegal_IA,6303,High_Ortho,1,1,4,0.4,2762,0.4431,2,2,0.2,270,1,1,18,TRUE,18,1
c171133,12,12,bril,sqip,fnoq,bkgv,1,Unpron_IA,6303,High_Ortho,1,1,1,0.1,328,0.0526,1,1,0.1,328,1,1,18,TRUE,18,1
c171133,13,13,slen,knef,czih,fxgk,2,High_Ortho_IA,5055,Low_Ortho,0,1,1,0.1111,790,0.1564,1,1,0.1111,790,1,1,18,TRUE,18,1
c171133,13,13,slen,knef,czih,fxgk,2,Low_Ortho_IA,5055,Low_Ortho,0,1,2,0.2222,2786,0.5517,2,1,0.1111,558,1,1,18,TRUE,18,1
c171133,13,13,slen,knef,czih,fxgk,2,Illegal_IA,5055,Low_Ortho,0,1,3,0.3333,624,0.1236,2,2,0.2222,296,1,1,18,TRUE,18,1
c171133,13,13,slen,knef,czih,fxgk,2,Unpron_IA,5055,Low_Ortho,0,1,2,0.2222,566,0.1121,2,1,0.1111,340,1,1,18,TRUE,18,1
c171133,14,14,grat,wrup,sviw,tkvc,4,High_Ortho_IA,4728,High_Ortho,1,1,3,0.4286,3488,0.7303,2,2,0.2857,502,1,1,18,TRUE,18,1
c171133,14,14,grat,wrup,sviw,tkvc,4,Low_Ortho_IA,4728,High_Ortho,1,1,1,0.1429,424,0.0888,1,1,0.1429,424,1,1,18,TRUE,18,1
c171133,14,14,grat,wrup,sviw,tkvc,4,Illegal_IA,4728,High_Ortho,1,1,1,0.1429,426,0.0892,1,1,0.1429,426,1,1,18,TRUE,18,1
c171133,14,14,grat,wrup,sviw,tkvc,4,Unpron_IA,4728,High_Ortho,1,1,1,0.1429,212,0.0444,1,1,0.1429,212,1,1,18,TRUE,18,1
c171133,15,15,blar,skub,sfuj,gpvj,2,High_Ortho_IA,4994,High_Ortho,1,1,5,0.4167,2628,0.562,2,1,0.0833,334,1,1,18,TRUE,18,1
c171133,15,15,blar,skub,sfuj,gpvj,2,Low_Ortho_IA,4994,High_Ortho,1,1,2,0.1667,648,0.1386,2,1,0.0833,248,1,1,18,TRUE,18,1
c171133,15,15,blar,skub,sfuj,gpvj,2,Illegal_IA,4994,High_Ortho,1,1,2,0.1667,458,0.0979,1,2,0.1667,458,1,1,18,TRUE,18,1
c171133,15,15,blar,skub,sfuj,gpvj,2,Unpron_IA,4994,High_Ortho,1,1,2,0.1667,620,0.1326,2,1,0.0833,276,1,1,18,TRUE,18,1
c171133,16,16,prit,twap,wgiy,bkjd,2,High_Ortho_IA,5089,Low_Ortho,0,1,3,0.2143,1138,0.2351,3,1,0.0714,492,1,1,18,TRUE,18,1
c171133,16,16,prit,twap,wgiy,bkjd,2,Low_Ortho_IA,5089,Low_Ortho,0,1,3,0.2143,1950,0.4029,2,1,0.0714,598,1,1,18,TRUE,18,1
c171133,16,16,prit,twap,wgiy,bkjd,2,Illegal_IA,5089,Low_Ortho,0,1,5,0.3571,1202,0.2483,2,2,0.1429,346,1,1,18,TRUE,18,1
c171133,16,16,prit,twap,wgiy,bkjd,2,Unpron_IA,5089,Low_Ortho,0,1,3,0.2143,550,0.1136,2,1,0.0714,222,1,1,18,TRUE,18,1
c171133,17,17,gred,wreb,gwiy,ktlh,1,High_Ortho_IA,4527,High_Ortho,1,1,4,0.2857,2236,0.5219,2,2,0.1429,966,1,1,18,TRUE,18,1
c171133,17,17,gred,wreb,gwiy,ktlh,1,Low_Ortho_IA,4527,High_Ortho,1,1,1,0.0714,450,0.105,1,1,0.0714,450,1,1,18,TRUE,18,1
c171133,17,17,gred,wreb,gwiy,ktlh,1,Illegal_IA,4527,High_Ortho,1,1,4,0.2857,592,0.1382,2,2,0.1429,374,1,1,18,TRUE,18,1
c171133,17,17,gred,wreb,gwiy,ktlh,1,Unpron_IA,4527,High_Ortho,1,1,4,0.2857,746,0.1741,2,2,0.1429,252,1,1,18,TRUE,18,1
c171133,18,18,brel,snek,pjih,kqwp,1,High_Ortho_IA,5309,High_Ortho,1,1,4,0.4444,3658,0.6962,3,2,0.2222,400,1,1,18,TRUE,18,1
c171133,18,18,brel,snek,pjih,kqwp,1,Low_Ortho_IA,5309,High_Ortho,1,1,1,0.1111,412,0.0784,1,1,0.1111,412,1,1,18,TRUE,18,1
c171133,18,18,brel,snek,pjih,kqwp,1,Illegal_IA,5309,High_Ortho,1,1,1,0.1111,514,0.0978,1,1,0.1111,514,1,1,18,TRUE,18,1
c171133,18,18,brel,snek,pjih,kqwp,1,Unpron_IA,5309,High_Ortho,1,1,2,0.2222,380,0.0723,1,2,0.2222,380,1,1,18,TRUE,18,1
c171129,1,1,drel,sqow,vwux,fzgj,1,High_Ortho_IA,11100,Low_Ortho,0,1,4,0.2857,2636,0.2431,3,1,0.0714,514,1,1,18,TRUE,18,1
c171129,1,1,drel,sqow,vwux,fzgj,1,Low_Ortho_IA,11100,Low_Ortho,0,1,4,0.2857,6606,0.6092,4,1,0.0714,324,1,1,18,TRUE,18,1
c171129,1,1,drel,sqow,vwux,fzgj,1,Illegal_IA,11100,Low_Ortho,0,1,3,0.2143,680,0.0627,2,2,0.1429,368,1,1,18,TRUE,18,1
c171129,1,1,drel,sqow,vwux,fzgj,1,Unpron_IA,11100,Low_Ortho,0,1,2,0.1429,696,0.0642,2,1,0.0714,246,1,1,18,TRUE,18,1
c171129,2,2,clat,knoy,csih,dhhx,3,High_Ortho_IA,10230,High_Ortho,1,1,4,0.3333,5140,0.5144,3,1,0.0833,390,1,1,18,TRUE,18,1
c171129,2,2,clat,knoy,csih,dhhx,3,Low_Ortho_IA,10230,High_Ortho,1,1,4,0.3333,3480,0.3483,3,2,0.1667,990,1,1,18,TRUE,18,1
c171129,2,2,clat,knoy,csih,dhhx,3,Illegal_IA,10230,High_Ortho,1,1,2,0.1667,678,0.0679,2,1,0.0833,288,1,1,18,TRUE,18,1
c171129,2,2,clat,knoy,csih,dhhx,3,Unpron_IA,10230,High_Ortho,1,1,1,0.0833,416,0.0416,1,1,0.0833,416,1,1,18,TRUE,18,1
c171129,3,3,brel,snek,pjih,kqwp,2,High_Ortho_IA,6436,Low_Ortho,0,1,2,0.2857,1100,0.1761,1,2,0.2857,1100,1,1,18,TRUE,18,1
c171129,3,3,brel,snek,pjih,kqwp,2,Low_Ortho_IA,6436,Low_Ortho,0,1,2,0.2857,3866,0.6188,1,2,0.2857,3866,1,1,18,TRUE,18,1
c171129,3,3,brel,snek,pjih,kqwp,2,Illegal_IA,6436,Low_Ortho,0,1,1,0.1429,808,0.1293,1,1,0.1429,808,1,1,18,TRUE,18,1
c171129,3,3,brel,snek,pjih,kqwp,2,Unpron_IA,6436,Low_Ortho,0,1,1,0.1429,336,0.0538,1,1,0.1429,336,1,1,18,TRUE,18,1
c171129,4,4,dren,wrop,zhux,xwsx,2,High_Ortho_IA,5643,Low_Ortho,0,1,1,0.1667,1406,0.244,1,1,0.1667,1406,1,1,18,TRUE,18,1
c171129,4,4,dren,wrop,zhux,xwsx,2,Low_Ortho_IA,5643,Low_Ortho,0,1,1,0.1667,3600,0.6248,1,1,0.1667,3600,1,1,18,TRUE,18,1
c171129,4,4,dren,wrop,zhux,xwsx,2,Illegal_IA,5643,Low_Ortho,0,1,1,0.1667,278,0.0482,1,1,0.1667,278,1,1,18,TRUE,18,1
c171129,4,4,dren,wrop,zhux,xwsx,2,Unpron_IA,5643,Low_Ortho,0,1,2,0.3333,260,0.0451,1,2,0.3333,260,1,1,18,TRUE,18,1
c171129,5,5,whan,phey,sruv,pnzh,1,High_Ortho_IA,13771,High_Ortho,1,1,5,0.3846,7986,0.5855,3,2,0.1538,256,1,1,18,TRUE,18,1
c171129,5,5,whan,phey,sruv,pnzh,1,Low_Ortho_IA,13771,High_Ortho,1,1,2,0.1538,3872,0.2839,2,1,0.0769,980,1,1,18,TRUE,18,1
c171129,5,5,whan,phey,sruv,pnzh,1,Illegal_IA,13771,High_Ortho,1,1,1,0.0769,388,0.0284,1,1,0.0769,388,1,1,18,TRUE,18,1
c171129,5,5,whan,phey,sruv,pnzh,1,Unpron_IA,13771,High_Ortho,1,1,3,0.2308,924,0.0677,3,1,0.0769,492,1,1,18,TRUE,18,1
c171129,6,6,slen,knef,czih,fxgk,4,High_Ortho_IA,8521,Low_Ortho,0,1,2,0.1818,950,0.14,2,1,0.0909,378,1,1,18,TRUE,18,1
c171129,6,6,slen,knef,czih,fxgk,4,Low_Ortho_IA,8521,Low_Ortho,0,1,4,0.3636,4324,0.6372,3,1,0.0909,192,1,1,18,TRUE,18,1
c171129,6,6,slen,knef,czih,fxgk,4,Illegal_IA,8521,Low_Ortho,0,1,1,0.0909,302,0.0445,1,1,0.0909,302,1,1,18,TRUE,18,1
c171129,6,6,slen,knef,czih,fxgk,4,Unpron_IA,8521,Low_Ortho,0,1,1,0.0909,140,0.0206,1,1,0.0909,140,1,1,18,TRUE,18,1
c171129,7,7,slan,tway,bfiw,hvfn,2,High_Ortho_IA,4191,Low_Ortho,0,1,1,0.1667,914,0.2124,1,1,0.1667,914,1,1,18,TRUE,18,1
c171129,7,7,slan,tway,bfiw,hvfn,2,Low_Ortho_IA,4191,Low_Ortho,0,1,1,0.1667,2592,0.6022,1,1,0.1667,2592,1,1,18,TRUE,18,1
c171129,7,7,slan,tway,bfiw,hvfn,2,Illegal_IA,4191,Low_Ortho,0,1,1,0.1667,346,0.0804,1,1,0.1667,346,1,1,18,TRUE,18,1
c171129,7,7,slan,tway,bfiw,hvfn,2,Unpron_IA,4191,Low_Ortho,0,1,1,0.1667,246,0.0572,1,1,0.1667,246,1,1,18,TRUE,18,1
c171129,8,8,prit,twap,wgiy,bkjd,3,High_Ortho_IA,11429,High_Ortho,1,1,3,0.2727,4444,0.3917,3,1,0.0909,1426,1,1,18,TRUE,18,1
c171129,8,8,prit,twap,wgiy,bkjd,3,Low_Ortho_IA,11429,High_Ortho,1,1,2,0.1818,4116,0.3628,2,1,0.0909,2994,1,1,18,TRUE,18,1
c171129,8,8,prit,twap,wgiy,bkjd,3,Illegal_IA,11429,High_Ortho,1,1,3,0.2727,1078,0.095,2,2,0.1818,266,1,1,18,TRUE,18,1
c171129,8,8,prit,twap,wgiy,bkjd,3,Unpron_IA,11429,High_Ortho,1,1,2,0.1818,1492,0.1315,2,1,0.0909,692,1,1,18,TRUE,18,1
c171129,9,9,whon,phud,fvej,kdsj,3,High_Ortho_IA,8372,High_Ortho,1,1,1,0.1429,5802,0.6791,1,1,0.1429,5802,1,1,18,TRUE,18,1
c171129,9,9,whon,phud,fvej,kdsj,3,Low_Ortho_IA,8372,High_Ortho,1,1,2,0.2857,1546,0.1809,1,2,0.2857,1546,1,1,18,TRUE,18,1
c171129,9,9,whon,phud,fvej,kdsj,3,Illegal_IA,8372,High_Ortho,1,1,1,0.1429,338,0.0396,1,1,0.1429,338,1,1,18,TRUE,18,1
c171129,9,9,whon,phud,fvej,kdsj,3,Unpron_IA,8372,High_Ortho,1,1,1,0.1429,618,0.0723,1,1,0.1429,618,1,1,18,TRUE,18,1
c171129,10,10,blet,syod,vyuj,tvqf,2,High_Ortho_IA,5363,High_Ortho,1,1,3,0.3333,3402,0.6222,3,1,0.1111,820,1,1,18,TRUE,18,1
c171129,10,10,blet,syod,vyuj,tvqf,2,Low_Ortho_IA,5363,High_Ortho,1,1,2,0.2222,752,0.1375,1,2,0.2222,752,1,1,18,TRUE,18,1
c171129,10,10,blet,syod,vyuj,tvqf,2,Illegal_IA,5363,High_Ortho,1,1,2,0.2222,734,0.1342,2,1,0.1111,364,1,1,18,TRUE,18,1
c171129,10,10,blet,syod,vyuj,tvqf,2,Unpron_IA,5363,High_Ortho,1,1,1,0.1111,292,0.0534,1,1,0.1111,292,1,1,18,TRUE,18,1
c171129,11,11,pred,syew,pvuj,rxbf,4,High_Ortho_IA,4480,High_Ortho,1,1,1,0.1667,2668,0.5757,1,1,0.1667,2668,1,1,18,TRUE,18,1
c171129,11,11,pred,syew,pvuj,rxbf,4,Low_Ortho_IA,4480,High_Ortho,1,1,2,0.3333,836,0.1804,2,1,0.1667,234,1,1,18,TRUE,18,1
c171129,11,11,pred,syew,pvuj,rxbf,4,Illegal_IA,4480,High_Ortho,1,1,1,0.1667,382,0.0824,1,1,0.1667,382,1,1,18,TRUE,18,1
c171129,11,11,pred,syew,pvuj,rxbf,4,Unpron_IA,4480,High_Ortho,1,1,1,0.1667,472,0.1019,1,1,0.1667,472,1,1,18,TRUE,18,1
c171129,12,12,clar,glip,hvej,bcsr,3,High_Ortho_IA,6334,Low_Ortho,0,1,1,0.125,1142,0.1782,1,1,0.125,1142,1,1,18,TRUE,18,1
c171129,12,12,clar,glip,hvej,bcsr,3,Low_Ortho_IA,6334,Low_Ortho,0,1,2,0.25,4284,0.6685,2,1,0.125,1602,1,1,18,TRUE,18,1
c171129,12,12,clar,glip,hvej,bcsr,3,Illegal_IA,6334,Low_Ortho,0,1,2,0.25,230,0.0359,1,2,0.25,230,1,1,18,TRUE,18,1
c171129,12,12,clar,glip,hvej,bcsr,3,Unpron_IA,6334,Low_Ortho,0,1,1,0.125,468,0.073,1,1,0.125,468,1,1,18,TRUE,18,1
c171129,13,13,bril,sqip,fnoq,bkgv,2,High_Ortho_IA,7837,High_Ortho,1,1,2,0.2,3328,0.4256,2,1,0.1,1000,1,1,18,TRUE,18,1
c171129,13,13,bril,sqip,fnoq,bkgv,2,Low_Ortho_IA,7837,High_Ortho,1,1,1,0.1,650,0.0831,1,1,0.1,650,1,1,18,TRUE,18,1
c171129,13,13,bril,sqip,fnoq,bkgv,2,Illegal_IA,7837,High_Ortho,1,1,4,0.4,2888,0.3693,3,1,0.1,408,1,1,18,TRUE,18,1
c171129,13,13,bril,sqip,fnoq,bkgv,2,Unpron_IA,7837,High_Ortho,1,1,2,0.2,684,0.0875,2,1,0.1,244,1,1,18,TRUE,18,1
c171129,14,14,skad,plic,hkiy,mgnz,1,Low_Ortho_IA,8476,Low_Ortho,0,1,2,0.1667,1154,0.1361,2,1,0.0833,566,1,1,18,TRUE,18,1
c171129,14,14,skad,plic,hkiy,mgnz,1,High_Ortho_IA,8476,Low_Ortho,0,1,4,0.3333,5462,0.6444,3,2,0.1667,294,1,1,18,TRUE,18,1
c171129,14,14,skad,plic,hkiy,mgnz,1,Illegal_IA,8476,Low_Ortho,0,1,1,0.0833,374,0.0441,1,1,0.0833,374,1,1,18,TRUE,18,1
c171129,14,14,skad,plic,hkiy,mgnz,1,Unpron_IA,8476,Low_Ortho,0,1,3,0.25,1162,0.1371,3,1,0.0833,582,1,1,18,TRUE,18,1
c171129,15,15,cret,glek,bduw,vghk,4,High_Ortho_IA,5118,Low_Ortho,0,1,1,0.2,848,0.158,1,1,0.2,848,1,1,18,TRUE,18,1
c171129,15,15,cret,glek,bduw,vghk,4,Low_Ortho_IA,5118,Low_Ortho,0,1,1,0.2,3340,0.6222,1,1,0.2,3340,1,1,18,TRUE,18,1
c171129,15,15,cret,glek,bduw,vghk,4,Illegal_IA,5118,Low_Ortho,0,1,1,0.2,576,0.1073,1,1,0.2,576,1,1,18,TRUE,18,1
c171129,15,15,cret,glek,bduw,vghk,4,Unpron_IA,5118,Low_Ortho,0,1,1,0.2,298,0.0555,1,1,0.2,298,1,1,18,TRUE,18,1
c171129,16,16,grat,wrup,sviw,tkvc,1,High_Ortho_IA,4835,High_Ortho,1,1,2,0.2222,2190,0.4468,2,1,0.1111,330,1,1,18,TRUE,18,1
c171129,16,16,grat,wrup,sviw,tkvc,1,Low_Ortho_IA,4835,High_Ortho,1,1,3,0.3333,1382,0.2819,3,1,0.1111,404,1,1,18,TRUE,18,1
c171129,16,16,grat,wrup,sviw,tkvc,1,Illegal_IA,4835,High_Ortho,1,1,2,0.2222,730,0.1489,1,2,0.2222,730,1,1,18,TRUE,18,1
c171129,16,16,grat,wrup,sviw,tkvc,1,Unpron_IA,4835,High_Ortho,1,1,1,0.1111,330,0.0673,1,1,0.1111,330,1,1,18,TRUE,18,1
c171129,17,17,gred,wreb,gwiy,ktlh,4,High_Ortho_IA,4424,High_Ortho,1,1,1,0.1667,2530,0.5455,1,1,0.1667,2530,1,1,18,TRUE,18,1
c171129,17,17,gred,wreb,gwiy,ktlh,4,Low_Ortho_IA,4424,High_Ortho,1,1,1,0.1667,1084,0.2337,1,1,0.1667,1084,1,1,18,TRUE,18,1
c171129,17,17,gred,wreb,gwiy,ktlh,4,Illegal_IA,4424,High_Ortho,1,1,2,0.3333,418,0.0901,1,2,0.3333,418,1,1,18,TRUE,18,1
c171129,17,17,gred,wreb,gwiy,ktlh,4,Unpron_IA,4424,High_Ortho,1,1,1,0.1667,374,0.0806,1,1,0.1667,374,1,1,18,TRUE,18,1
c171129,18,18,blar,skub,sfuj,gpvj,1,High_Ortho_IA,4041,High_Ortho,1,1,2,0.2222,2276,0.5584,2,1,0.1111,264,1,1,18,TRUE,18,1
