IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIXATION_COUNT,Accuracy,Remaining_Trials_Ortho,Response_Choice,Response_Time,Session_Name_,TASK2_POSITIONS,Trial_Index_,Trial_Number_Orthography,Trial_Recycled_,high_ortho,high_ortho_position,illegal_string,low_ortho,task,unpron_string,looked_all_four_IA,accuracy_high_low,accurate_trials,at_least_12_accurate,good_trial_count
.,Full Trial Period,c194009,10,Unpron_IA,198,0.0986,198,140,640,2,2,Correct,8,High_Ortho,1877,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,11
.,Full Trial Period,c194009,11,High_Ortho_IA,0,0,.,.,.,.,0,Incorrect,7,Low_Ortho,995,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,clar,4,hvej,glip,1,bcsr,0,1,18,TRUE,11
.,Full Trial Period,c194009,11,Low_Ortho_IA,1154,0.8485,1154,1154,252,1,1,Incorrect,7,Low_Ortho,995,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,clar,4,hvej,glip,1,bcsr,0,1,18,TRUE,11
.,Full Trial Period,c194009,11,Illegal_IA,0,0,.,.,.,.,0,Incorrect,7,Low_Ortho,995,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,clar,4,hvej,glip,1,bcsr,0,1,18,TRUE,11
.,Full Trial Period,c194009,11,Unpron_IA,0,0,.,.,.,.,0,Incorrect,7,Low_Ortho,995,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,clar,4,hvej,glip,1,bcsr,0,1,18,TRUE,11
.,Full Trial Period,c194009,12,High_Ortho_IA,1110,0.8247,1110,1110,284,1,1,Correct,6,High_Ortho,964,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,drel,1,vwux,sqow,1,fzgj,0,1,18,TRUE,11
.,Full Trial Period,c194009,12,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,6,High_Ortho,964,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,drel,1,vwux,sqow,1,fzgj,0,1,18,TRUE,11
.,Full Trial Period,c194009,12,Illegal_IA,0,0,.,.,.,.,0,Correct,6,High_Ortho,964,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,drel,1,vwux,sqow,1,fzgj,0,1,18,TRUE,11
.,Full Trial Period,c194009,12,Unpron_IA,0,0,.,.,.,.,0,Correct,6,High_Ortho,964,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,drel,1,vwux,sqow,1,fzgj,0,1,18,TRUE,11
.,Full Trial Period,c194009,13,High_Ortho_IA,278,0.1126,278,108,774,2,2,Incorrect,5,Low_Ortho,2471,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,11
.,Full Trial Period,c194009,13,Low_Ortho_IA,1050,0.4254,412,120,1132,2,3,Incorrect,5,Low_Ortho,2471,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,11
.,Full Trial Period,c194009,13,Illegal_IA,450,0.1823,450,450,284,1,1,Incorrect,5,Low_Ortho,2471,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,11
.,Full Trial Period,c194009,13,Unpron_IA,450,0.1823,450,134,1600,2,2,Incorrect,5,Low_Ortho,2471,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,11
.,Full Trial Period,c194009,14,High_Ortho_IA,1070,0.7891,1070,258,10,2,2,Correct,4,High_Ortho,1028,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,11
.,Full Trial Period,c194009,14,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,4,High_Ortho,1028,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,11
.,Full Trial Period,c194009,14,Illegal_IA,286,0.2109,286,286,1146,1,1,Correct,4,High_Ortho,1028,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,11
.,Full Trial Period,c194009,14,Unpron_IA,0,0,.,.,.,.,0,Correct,4,High_Ortho,1028,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,11
.,Full Trial Period,c194009,15,High_Ortho_IA,1008,0.3574,1008,1008,1578,1,1,Correct,3,High_Ortho,2696,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,11
.,Full Trial Period,c194009,15,Low_Ortho_IA,628,0.2227,176,176,746,1,3,Correct,3,High_Ortho,2696,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,11
.,Full Trial Period,c194009,15,Illegal_IA,562,0.1993,562,562,976,1,1,Correct,3,High_Ortho,2696,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,11
.,Full Trial Period,c194009,15,Unpron_IA,372,0.1319,372,372,332,1,1,Correct,3,High_Ortho,2696,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,11
.,Full Trial Period,c194009,15,Unpron_IA,628,0.2227,176,176,746,1,3,Correct,3,High_Ortho,2696,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,11
.,Full Trial Period,c194009,16,High_Ortho_IA,1118,0.4451,342,342,1088,1,3,Correct,2,High_Ortho,2484,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,11
.,Full Trial Period,c194009,16,Low_Ortho_IA,812,0.3232,288,102,496,2,3,Correct,2,High_Ortho,2484,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,11
.,Full Trial Period,c194009,16,Illegal_IA,0,0,.,.,.,.,0,Correct,2,High_Ortho,2484,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,11
.,Full Trial Period,c194009,16,Unpron_IA,172,0.0685,172,172,276,1,1,Correct,2,High_Ortho,2484,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,11
.,Full Trial Period,c194009,16,Unpron_IA,812,0.3232,288,102,496,2,3,Correct,2,High_Ortho,2484,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,11
.,Full Trial Period,c194009,17,High_Ortho_IA,296,0.1256,296,124,676,2,2,Correct,1,High_Ortho,2285,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,11
.,Full Trial Period,c194009,17,Low_Ortho_IA,306,0.1299,306,94,2382,2,2,Correct,1,High_Ortho,2285,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,11
.,Full Trial Period,c194009,17,Illegal_IA,378,0.1604,378,378,256,1,1,Correct,1,High_Ortho,2285,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,11
.,Full Trial Period,c194009,17,Unpron_IA,596,0.253,596,596,1424,1,1,Correct,1,High_Ortho,2285,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,11
.,Full Trial Period,c194009,18,High_Ortho_IA,738,0.6936,738,738,396,1,1,Correct,0,High_Ortho,803,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,slan,1,bfiw,tway,1,hvfn,0,1,18,TRUE,11
.,Full Trial Period,c194009,18,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,0,High_Ortho,803,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,slan,1,bfiw,tway,1,hvfn,0,1,18,TRUE,11
.,Full Trial Period,c194009,18,Illegal_IA,0,0,.,.,.,.,0,Correct,0,High_Ortho,803,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,slan,1,bfiw,tway,1,hvfn,0,1,18,TRUE,11
.,Full Trial Period,c194009,18,Unpron_IA,0,0,.,.,.,.,0,Correct,0,High_Ortho,803,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,slan,1,bfiw,tway,1,hvfn,0,1,18,TRUE,11
.,Full Trial Period,c194010,1,High_Ortho_IA,3156,0.3974,632,632,1652,1,6,Correct,17,High_Ortho,8380,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c194010,1,Low_Ortho_IA,2676,0.3369,856,856,288,1,5,Correct,17,High_Ortho,8380,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c194010,1,Illegal_IA,780,0.0982,404,404,1208,1,3,Correct,17,High_Ortho,8380,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c194010,1,Unpron_IA,896,0.1128,896,896,2342,1,1,Correct,17,High_Ortho,8380,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c194010,2,High_Ortho_IA,1212,0.2623,656,132,1140,2,3,Incorrect,16,Low_Ortho,4562,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,slen,4,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194010,2,Low_Ortho_IA,2110,0.4567,754,134,310,2,4,Incorrect,16,Low_Ortho,4562,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,slen,4,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194010,2,Illegal_IA,450,0.0974,450,450,1858,1,1,Incorrect,16,Low_Ortho,4562,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,slen,4,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194010,2,Unpron_IA,596,0.129,596,110,2366,2,2,Incorrect,16,Low_Ortho,4562,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,slen,4,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194010,3,High_Ortho_IA,2396,0.5148,806,806,844,1,2,Correct,15,High_Ortho,4556,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194010,3,Low_Ortho_IA,1074,0.2308,462,462,1708,1,2,Correct,15,High_Ortho,4556,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194010,3,Illegal_IA,528,0.1135,528,528,270,1,1,Correct,15,High_Ortho,4556,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194010,3,Unpron_IA,448,0.0963,448,448,2210,1,1,Correct,15,High_Ortho,4556,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194010,4,High_Ortho_IA,3070,0.6065,1046,108,372,3,6,Correct,14,High_Ortho,5313,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194010,4,Low_Ortho_IA,1008,0.1991,1008,1008,2456,1,1,Correct,14,High_Ortho,5313,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194010,4,Illegal_IA,288,0.0569,288,288,2110,1,1,Correct,14,High_Ortho,5313,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194010,4,Unpron_IA,364,0.0719,364,364,1688,1,1,Correct,14,High_Ortho,5313,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194010,5,High_Ortho_IA,2254,0.4682,1418,1418,1728,1,3,Correct,13,High_Ortho,4978,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c194010,5,Low_Ortho_IA,1306,0.2713,584,584,754,1,4,Correct,13,High_Ortho,4978,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c194010,5,Illegal_IA,276,0.0573,276,96,1394,2,2,Correct,13,High_Ortho,4978,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c194010,5,Unpron_IA,410,0.0852,410,98,288,2,2,Correct,13,High_Ortho,4978,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c194010,5,Unpron_IA,1306,0.2713,584,584,754,1,4,Correct,13,High_Ortho,4978,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c194010,6,High_Ortho_IA,2420,0.5708,816,106,342,2,3,Correct,12,High_Ortho,4189,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c194010,6,Low_Ortho_IA,602,0.142,602,94,1228,2,2,Correct,12,High_Ortho,4189,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c194010,6,Illegal_IA,452,0.1066,452,102,1914,2,2,Correct,12,High_Ortho,4189,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c194010,6,Unpron_IA,480,0.1132,480,480,2446,1,1,Correct,12,High_Ortho,4189,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c194010,7,High_Ortho_IA,1638,0.3785,1638,58,2446,3,3,Correct,11,High_Ortho,4173,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c194010,7,Low_Ortho_IA,984,0.2274,984,984,1394,1,1,Correct,11,High_Ortho,4173,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c194010,7,Illegal_IA,320,0.0739,320,320,4280,1,1,Correct,11,High_Ortho,4173,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c194010,7,Unpron_IA,584,0.1349,584,584,660,1,1,Correct,11,High_Ortho,4173,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c194010,7,Unpron_IA,984,0.2274,984,984,1394,1,1,Correct,11,High_Ortho,4173,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c194010,8,High_Ortho_IA,1514,0.3461,578,98,752,2,3,Correct,10,High_Ortho,4386,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c194010,8,Low_Ortho_IA,1050,0.2401,408,408,1788,1,3,Correct,10,High_Ortho,4386,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c194010,8,Illegal_IA,1210,0.2766,358,74,320,2,4,Correct,10,High_Ortho,4386,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c194010,8,Unpron_IA,338,0.0773,338,338,1406,1,1,Correct,10,High_Ortho,4386,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c194010,9,High_Ortho_IA,2676,0.4099,394,394,300,1,5,Correct,9,High_Ortho,6759,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,whan,1,sruv,phey,1,pnzh,1,1,18,TRUE,18
.,Full Trial Period,c194010,9,Low_Ortho_IA,1842,0.2822,976,976,1632,1,2,Correct,9,High_Ortho,6759,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,whan,1,sruv,phey,1,pnzh,1,1,18,TRUE,18
.,Full Trial Period,c194010,9,Illegal_IA,840,0.1287,340,340,854,1,3,Correct,9,High_Ortho,6759,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,whan,1,sruv,phey,1,pnzh,1,1,18,TRUE,18
.,Full Trial Period,c194010,9,Unpron_IA,824,0.1262,310,78,1258,2,3,Correct,9,High_Ortho,6759,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,whan,1,sruv,phey,1,pnzh,1,1,18,TRUE,18
.,Full Trial Period,c194010,10,High_Ortho_IA,1854,0.4963,1320,104,1256,2,3,Correct,8,High_Ortho,3684,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194010,10,Low_Ortho_IA,668,0.1788,338,338,854,1,2,Correct,8,High_Ortho,3684,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194010,10,Illegal_IA,326,0.0873,326,326,2642,1,1,Correct,8,High_Ortho,3684,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194010,10,Unpron_IA,484,0.1296,484,74,302,2,2,Correct,8,High_Ortho,3684,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194010,10,Unpron_IA,668,0.1788,338,338,854,1,2,Correct,8,High_Ortho,3684,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194010,11,High_Ortho_IA,1826,0.4854,444,444,1326,1,2,Correct,7,High_Ortho,3664,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,cret,4,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194010,11,Low_Ortho_IA,634,0.1685,634,634,442,1,1,Correct,7,High_Ortho,3664,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,cret,4,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194010,11,Illegal_IA,422,0.1122,422,422,1814,1,1,Correct,7,High_Ortho,3664,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,cret,4,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194010,11,Unpron_IA,500,0.1329,154,154,1114,1,2,Correct,7,High_Ortho,3664,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,cret,4,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194010,12,High_Ortho_IA,1772,0.4397,376,376,1478,1,2,Correct,6,High_Ortho,3902,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,gred,4,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194010,12,Low_Ortho_IA,752,0.1866,752,124,288,2,2,Correct,6,High_Ortho,3902,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,gred,4,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194010,12,Illegal_IA,656,0.1628,656,656,2006,1,1,Correct,6,High_Ortho,3902,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,gred,4,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194010,12,Unpron_IA,314,0.0779,314,314,1100,1,1,Correct,6,High_Ortho,3902,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,gred,4,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194010,13,High_Ortho_IA,1962,0.5822,1962,1962,1708,1,1,Correct,5,High_Ortho,3228,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194010,13,Low_Ortho_IA,210,0.0623,210,210,1056,1,1,Correct,5,High_Ortho,3228,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194010,13,Illegal_IA,328,0.0973,328,124,1320,2,2,Correct,5,High_Ortho,3228,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194010,13,Unpron_IA,432,0.1282,432,102,560,2,2,Correct,5,High_Ortho,3228,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194010,13,Unpron_IA,210,0.0623,210,210,1056,1,1,Correct,5,High_Ortho,3228,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194010,14,High_Ortho_IA,1812,0.4238,1452,108,344,3,4,Correct,4,High_Ortho,4503,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194010,14,Low_Ortho_IA,1476,0.3452,362,98,2008,2,5,Correct,4,High_Ortho,4503,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194010,14,Illegal_IA,282,0.0659,282,120,2778,2,2,Correct,4,High_Ortho,4503,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194010,14,Unpron_IA,174,0.0407,174,174,2544,1,1,Correct,4,High_Ortho,4503,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194010,15,High_Ortho_IA,1218,0.2907,800,800,1980,1,4,Correct,3,High_Ortho,4320,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c194010,15,Low_Ortho_IA,1210,0.2888,622,622,902,1,3,Correct,3,High_Ortho,4320,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c194010,15,Illegal_IA,208,0.0496,208,208,1730,1,1,Correct,3,High_Ortho,4320,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c194010,15,Unpron_IA,1074,0.2563,594,594,272,1,2,Correct,3,High_Ortho,4320,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c194010,15,Unpron_IA,1210,0.2888,622,622,902,1,3,Correct,3,High_Ortho,4320,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c194010,16,High_Ortho_IA,1226,0.339,514,514,1416,1,3,Correct,2,High_Ortho,3617,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,drel,3,vwux,sqow,1,fzgj,1,1,18,TRUE,18
.,Full Trial Period,c194010,16,Low_Ortho_IA,1168,0.323,832,770,1988,2,3,Correct,2,High_Ortho,3617,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,drel,3,vwux,sqow,1,fzgj,1,1,18,TRUE,18
